ClmDiagnosisCode_1_ID,ClmDiagnosisCode_1
4772,9167
4773,7084
4774,27800
4775,75323
4776,5600
4777,1952
4778,71216
4779,2239
4780,4373
4781,9125
4782,7393
4783,5559
4784,37241
4785,V1272
4786,2888
4787,5760
4788,1591
4789,V639
4790,03843
4791,V5909
4792,3006
4793,83931
4794,V123
4795,20215
4796,20293
4797,8442
4798,1411
4799,2136
4800,9535
4801,V0269
4802,34581
4803,81002
4804,20285
4805,1124
4806,5778
4807,60782
4808,5649
4809,V739
4810,0072
4811,60499
4812,28951
4813,6931
4814,32735
4815,7100
4816,3445
4817,2652
4818,38509
4819,48231
4820,36964
4821,52469
4822,82382
4823,V5415
4824,29555
4825,V602
4826,99691
4827,82534
4828,2367
4829,9722
4830,3152
4831,35924
4832,6232
4833,64750
4834,0700
4835,36133
4836,43390
4837,87341
4838,3348
4839,39899
4840,31233
4841,3540
4842,0203
4843,62923
4844,37840
4845,5569
4846,40200
4847,71619
4848,81382
4849,V603
4850,99701
4851,37110
4852,9581
4853,80156
4854,52115
4855,38583
4856,V1209
4857,71789
4858,55013
4859,34672
4860,38051
4861,2395
4862,9151
4863,V468
4864,9131
4865,9555
4866,1834
4867,4389
4868,53101
4869,3888
4870,6028
4871,36609
4872,V419
4873,3889
4874,36962
4875,80479
4876,71136
4877,2141
4878,1909
4879,7946
4880,07998
4881,44289
4882,2107
4883,75010
4884,00322
4885,9530
4886,36814
4887,30921
4888,78862
4889,59981
4890,2110
4891,99739
4892,81249
4893,2514
4894,V1559
4895,29664
4896,82013
4897,38510
4898,20923
4899,0066
4900,1231
4901,6258
4902,V484
4903,1960
4904,8701
4905,4878
4906,36214
4907,1738
4908,1529
4909,57512
4910,9594
4911,38602
4912,71811
4913,80859
4914,38001
4915,36630
4916,9580
4917,73310
4918,71999
4919,9925
4920,1705
4921,V184
4922,1513
4923,8748
4924,30251
4925,2219
4926,75025
4927,85409
4928,33393
4929,2325
4930,71822
4931,53390
4932,2882
4933,1049
4934,8951
4935,5832
4936,33392
4937,82342
4938,5511
4939,1405
4940,3968
4941,41040
4942,37805
4943,59983
4944,1403
4945,53789
4946,4431
4947,9163
4948,V1041
4949,2981
4950,20690
4951,0394
4952,80220
4953,5968
4954,6808
4955,V8531
4956,94252
4957,9945
4958,36476
4959,37240
4960,07052
4961,71801
4962,2190
4963,28859
4964,07999
4965,40402
4966,33511
4967,44100
4968,7061
4969,82120
4970,87369
4971,8749
4972,V701
4973,5819
4974,80011
4975,33524
4976,5761
4977,99565
4978,81000
4979,2866
4980,36582
4981,38522
4982,8715
4983,34650
4984,V027
4985,37611
4986,71818
4987,28268
4988,2738
4989,34681
4990,2598
4991,8474
4992,78094
4993,9946
4994,30393
4995,20254
4996,84512
4997,4295
4998,71667
4999,36226
5000,81409
5001,37215
5002,4845
5003,36320
5004,20218
5005,05579
5006,71633
5007,V8803
5008,62133
5009,2690
5010,22809
5011,65941
5012,9949
5013,20210
5014,7953
5015,71936
5016,1732
5017,V131
5018,72762
5019,71740
5020,5130
5021,7311
5022,44030
5023,2772
5024,V4561
5025,83114
5026,83312
5027,71280
5028,82531
5029,7455
5030,V144
5031,33922
5032,99702
5033,80514
5034,92420
5035,3568
5036,V024
5037,38039
5038,53440
5039,4474
5040,9982
5041,36256
5042,2102
5043,51883
5044,1304
5045,80719
5046,9711
5047,84502
5048,34600
5049,2739
5050,71832
5051,2324
5052,6186
5053,2305
5054,3619
5055,81209
5056,33909
5057,25202
5058,9512
5059,92400
5060,6149
5061,3383
5062,8081
5063,73673
5064,7903
5065,75240
5066,2105
5067,2972
5068,29571
5069,04104
5070,22389
5071,1640
5072,1658
5073,3524
5074,82533
5075,79902
5076,5292
5077,33819
5078,83300
5079,V111
5080,37102
5081,69282
5082,20211
5083,2121
5084,27910
5085,64834
5086,5732
5087,80496
5088,V039
5089,83940
5090,37702
5091,6961
5092,5272
5093,11593
5094,80103
5095,71609
5096,6245
5097,73312
5098,71128
5099,9175
5100,71285
5101,8730
5102,1438
5103,1499
5104,38503
5105,V4611
5106,71232
5107,4171
5108,3536
5109,81600
5110,2529
5111,7831
5112,53150
5113,1725
5114,4415
5115,4718
5116,V0181
5117,1275
5118,81315
5119,V681
5120,71697
5121,71658
5122,3595
5123,33941
5124,0092
5125,99761
5126,2366
5127,9301
5128,1301
5129,9569
5130,37716
5131,71659
5132,28731
5133,71629
5134,79009
5135,8780
5136,8479
5137,6263
5138,6014
5139,6072
5140,1473
5141,7327
5142,V4583
5143,1980
5144,79670
5145,20043
5146,99832
5147,5379
5148,30413
5149,92311
5150,71871
5151,88001
5152,0850
5153,3878
5154,80853
5155,71959
5156,53082
5157,81354
5158,4232
5159,5409
5160,84842
5161,3336
5162,2109
5163,2755
5164,4786
5165,05600
5166,V1585
5167,9972
5168,9199
5169,64663
5170,01555
5171,20691
5172,3561
5173,74346
5174,05419
5175,9107
5176,9822
5177,5171
5178,75211
5179,80452
5180,5519
5181,52403
5182,71522
5183,28269
5184,52519
5185,075
5186,9181
5187,7391
5188,40410
5189,1174
5190,36013
5191,9934
5192,20284
5193,7934
5194,73394
5195,28862
5196,73316
5197,36132
5198,53341
5199,81211
5200,3430
5201,3980
5202,75616
5203,6143
5204,V449
5205,2131
5206,2691
5207,84209
5208,9233
5209,37313
5210,81240
5211,55229
5212,99567
5213,2896
5214,28241
5215,42741
5216,8241
5217,1523
5218,73602
5219,71290
5220,V8524
5221,3679
5222,1965
5223,20592
5224,51911
5225,71898
5226,82133
5227,55129
5228,29535
5229,34404
5230,9571
5231,4959
5232,V1082
5233,71231
5234,1210
5235,23877
5236,3314
5237,81321
5238,9224
5239,47822
5240,44620
5241,38101
5242,8840
5243,79589
5244,41081
5245,57451
5246,6083
5247,38860
5248,72781
5249,62409
5250,4554
5251,34591
5252,7994
5253,71615
5254,6256
5255,36205
5256,2939
5257,6944
5258,78057
5259,07030
5260,69559
5261,73039
5262,71935
5263,34441
5264,23331
5265,87349
5266,2650
5267,5222
5268,41020
5269,74310
5270,1483
5271,V8551
5272,20410
5273,71968
5274,52112
5275,05889
5276,94234
5277,5692
5278,V429
5279,38519
5280,71899
5281,83113
5282,33520
5283,9197
5284,73019
5285,3154
5286,9094
5287,00869
5288,80126
5289,23691
5290,V1005
5291,44481
5292,94202
5293,4565
5294,6943
5295,27909
5296,V161
5297,1922
5298,20057
5299,71286
5300,53441
5301,5285
5302,V736
5303,4581
5304,31321
5305,2331
5306,85311
5307,6238
5308,5995
5309,20227
5310,73719
5311,32700
5312,53371
5313,0029
5314,E8540
5315,9493
5316,3959
5317,42981
5318,36357
5319,84849
5320,83503
5321,33911
5322,1833
5323,V4989
5324,79582
5325,V1869
5326,83903
5327,30749
5328,20780
5329,36311
5330,0078
5331,38022
5332,V113
5333,36910
5334,6236
5335,1737
5336,3133
5337,87401
5338,70402
5339,71815
5340,1113
5341,83309
5342,30481
5343,V8381
5344,V6106
5345,E8792
5346,71888
5347,1521
5348,7093
5349,7396
5350,38914
5351,9957
5352,87353
5353,37754
5354,83904
5355,20521
5356,71803
5357,35782
5358,78559
5359,66624
5360,1580
5361,37734
5362,V188
5363,48284
5364,88020
5365,E9570
5366,29565
5367,38106
5368,V5901
5369,29540
5370,73812
5371,11513
5372,88019
5373,V6103
5374,38409
5375,92303
5376,V8701
5377,45821
5378,73005
5379,42983
5380,9085
5381,98981
5382,V1649
5383,19881
5384,E9443
5385,9494
5386,31501
5387,9997
5388,20161
5389,7059
5390,65550
5391,V730
5392,13109
5393,36861
5394,6228
5395,20213
5396,2371
5397,20053
5398,1462
5399,69461
5400,8870
5401,9678
5402,56984
5403,73629
5404,2725
5405,3581
5406,2321
5407,7098
5408,71823
5409,V7381
5410,6234
5411,37204
5412,20078
5413,9136
5414,20001
5415,81210
5416,71636
5417,2242
5418,6023
5419,81113
5420,71176
5421,28861
5422,5961
5423,87361
5424,6160
5425,34690
5426,36908
5427,99830
5428,83213
5429,5935
5430,51882
5431,71611
5432,8439
5433,37804
5434,80714
5435,7991
5436,2564
5437,9228
5438,80099
5439,V410
5440,V716
5441,4233
5442,1413
5443,44382
5444,2535
5445,80516
5446,8472
5447,83900
5448,81511
5449,0091
5450,73322
5451,20500
5452,V147
5453,73600
5454,20283
5455,38003
5456,V047
5457,73314
5458,80171
5459,64080
5460,11500
5461,29585
5462,20901
5463,V6122
5464,53350
5465,9551
5466,6192
5467,0740
5468,36581
5469,20401
5470,32715
5471,118
5472,6237
5473,25514
5474,7060
5475,9105
5476,V759
5477,3313
5478,73739
5479,2381
5480,6924
5481,34631
5482,71875
5483,78002
5484,2135
5485,V4284
5486,3148
5487,80503
5488,6939
5489,31509
5490,1360
5491,36064
5492,28260
5493,8842
5494,20083
5495,9832
5496,8831
5497,83921
5498,4253
5499,30754
5500,1106
5501,36113
5502,5602
5503,2168
5504,99931
5505,9172
5506,6828
5507,82539
5508,5361
5509,2229
5510,94512
5511,8181
5512,V8553
5513,2713
5514,V1240
5515,6040
5516,3572
5517,20262
5518,41001
5519,73720
5520,48281
5521,30501
5522,475
5523,74687
5524,83911
5525,87264
5526,E9361
5527,V5426
5528,30272
5529,99554
5530,9687
5531,8261
5532,71632
5533,61802
5534,07032
5535,38656
5536,V693
5537,19889
5538,V8302
5539,30982
5540,65940
5541,V8533
5542,71785
5543,V643
5544,7964
5545,V172
5546,75219
5547,79092
5548,6252
5549,V1504
5550,71908
5551,1111
5552,71954
5553,1140
5554,6988
5555,9399
5556,60823
5557,20491
5558,79509
5559,37422
5560,20065
5561,41000
5562,60781
5563,34683
5564,88000
5565,20902
5566,71608
5567,99654
5568,32720
5569,8873
5570,36217
5571,71221
5572,2510
5573,07812
5574,7355
5575,72760
5576,74320
5577,38533
5578,57490
5579,4772
5580,56944
5581,85301
5582,3335
5583,V1859
5584,V201
5585,71219
5586,71626
5587,36521
5588,32714
5589,2651
5590,0559
5591,53351
5592,8053
5593,37222
5594,2915
5595,7929
5596,9198
5597,78096
5598,0040
5599,87273
5600,73340
5601,5439
5602,82332
5603,2143
5604,2222
5605,2558
5606,80505
5607,71783
5608,71621
5609,7981
5610,99653
5611,V663
5612,41404
5613,2648
5614,56739
5615,71638
5616,9990
5617,9532
5618,41021
5619,43821
5620,605
5621,71889
5622,V211
5623,58381
5624,80351
5625,V042
5626,2114
5627,71665
5628,2913
5629,36815
5630,83805
5631,2568
5632,75312
5633,2126
5634,71663
5635,81252
5636,V1652
5637,1440
5638,87362
5639,71834
5640,5810
5641,9071
5642,3769
5643,96561
5644,73003
5645,39890
5646,V499
5647,3859
5648,8738
5649,05440
5650,20141
5651,20216
5652,44501
5653,8798
5654,69555
5655,7268
5656,36235
5657,2779
5658,2669
5659,V1749
5660,2731
5661,87330
5662,7818
5663,1471
5664,99678
5665,69557
5666,44581
5667,9115
5668,53086
5669,87360
5670,81253
5671,8901
5672,69284
5673,9881
5674,36251
5675,5299
5676,4719
5677,30302
5678,V176
5679,20601
5680,1894
5681,20296
5682,75670
5683,1800
5684,2788
5685,51909
5686,38842
5687,E9571
5688,36907
5689,34680
5690,30082
5691,52879
5692,7138
5693,20025
5694,81405
5695,32753
5696,36223
5697,1141
5698,2130
5699,7335
5700,05919
5701,05921
5702,30523
5703,07042
5704,9104
5705,4591
5706,1966
5707,4720
5708,05473
5709,99553
5710,2132
5711,V212
5712,71645
5713,7955
5714,62920
5715,30183
5716,8024
5717,1431
5718,0791
5719,79415
5720,8083
5721,3870
5722,8400
5723,6964
5724,V2621
5725,20926
5726,75263
5727,83501
5728,6216
5729,36231
5730,3319
5731,9534
5732,37907
5733,6181
5734,9189
5735,9980
5736,78441
5737,36905
5738,080
5739,52523
5740,9055
5741,9585
5742,1468
5743,6223
5744,69460
5745,47830
5746,52424
5747,99682
5748,83101
5749,20955
5750,2370
5751,32730
5752,31539
5753,2983
5754,5772
5755,82003
5756,9174
5757,V731
5758,47411
5759,99692
5760,31210
5761,6261
5762,0546
5763,5710
5764,82100
5765,92233
5766,7998
5767,1464
5768,9352
5769,3433
5770,81316
5771,87400
5772,9942
5773,6980
5774,5989
5775,20881
5776,9169
5777,28851
5778,20700
5779,62210
5780,2355
5781,1472
5782,33381
5783,8799
5784,73094
5785,37990
5786,81410
5787,99563
5788,9135
5789,8280
5790,0943
5791,75011
5792,9930
5793,20051
5794,64630
5795,52431
5796,3026
5797,2119
5798,34211
5799,9608
5800,30922
5801,V0179
5802,6031
5803,27730
5804,V029
5805,3738
5806,95912
5807,07811
5808,37834
5809,71183
5810,3361
5811,8770
5812,9916
5813,20228
5814,79676
5815,8057
5816,2245
5817,V1044
5818,94551
5819,71213
5820,3070
5821,07959
5822,71901
5823,1921
5824,V0184
5825,80426
5826,V182
5827,37103
5828,88100
5829,44389
5830,87271
5831,31200
5832,V078
5833,4220
5834,20811
5835,80234
5836,20076
5837,20030
5838,1561
5839,V641
5840,V500
5841,7854
5842,11284
5843,34603
5844,E9583
5845,V065
5846,2704
5847,27540
5848,73679
5849,87370
5850,37402
5851,80224
5852,1726
5853,20243
5854,38389
5855,0569
5856,9658
5857,75523
5858,3831
5859,37005
5860,0730
5861,1100
5862,8371
5863,8440
5864,V503
5865,3441
5866,V1741
5867,60783
5868,2710
5869,V4578
5870,36853
5871,5282
5872,2273
5873,80100
5874,8712
5875,3438
5876,6071
5877,27789
5878,75514
5879,8761
5880,73011
5881,V4965
5882,0551
5883,4200
5884,82129
5885,30789
5886,80403
5887,5376
5888,99693
5889,3340
5890,3331
5891,6262
5892,71158
5893,36442
5894,7848
5895,9987
5896,6918
5897,2594
5898,73607
5899,1104
5900,36333
5901,29580
5902,V0980
5903,7484
5904,58281
5905,38915
5906,38015
5907,0059
5908,34281
5909,82110
5910,V1781
5911,V1503
5912,V058
5913,7386
5914,1516
5915,2243
5916,36731
5917,1020
5918,37034
5919,7323
5920,8922
5921,71145
5922,4466
5923,7922
5924,0338
5925,9350
5926,2910
5927,34489
5928,9548
5929,05471
5930,5089
5931,9148
5932,83319
5933,2252
5934,99699
5935,52471
5936,0663
5937,6200
5938,1906
5939,V1079
5940,1975
5941,9568
5942,8089
5943,1308
5944,2116
5945,1420
5946,37502
5947,69519
5948,25513
5949,85300
5950,1978
5951,3003
5952,4460
5953,71654
5954,80385
5955,36012
5956,V271
5957,4238
5958,3434
5959,8301
5960,1176
5961,9563
5962,9219
5963,04111
5964,73381
5965,32731
5966,25803
5967,V592
5968,2180
5969,2350
5970,86511
5971,V595
5972,31230
5973,7908
5974,83310
5975,2148
5976,V072
5977,0061
5978,37020
5979,4231
5980,2240
5981,65971
5982,32727
5983,53400
5984,1144
5985,36732
5986,36307
5987,5830
5988,V4612
5989,37749
5990,36002
5991,85182
5992,7179
5993,83662
5994,9586
5995,75317
5996,9159
5997,81303
5998,31235
5999,33701
6000,78552
6001,5368
6002,34692
6003,67801
6004,75460
6005,80050
6006,34653
6007,37414
6008,4748
6009,82330
6010,79674
6011,73009
6012,E8582
6013,87359
6014,9309
6015,9994
6016,4411
6017,1177
6018,75552
6019,9392
6020,9193
6021,38800
6022,27952
6023,3912
6024,3099
6025,9182
6026,94334
6027,37113
6028,37182
6029,1251
6030,8021
6031,47829
6032,37871
6033,2593
6034,78945
6035,37703
6036,5207
6037,V1352
6038,99559
6039,94210
6040,9953
6041,30121
6042,71237
6043,41032
6044,74721
6045,2914
6046,5991
6047,71840
6048,1455
6049,73006
6050,99639
6051,37821
6052,4789
6053,2758
6054,20038
6055,00842
6056,3570
6057,9708
6058,33181
6059,81312
6060,81203
6061,9919
6062,05882
6063,8080
6064,2250
6065,79504
6066,87365
6067,7513
6068,1119
6069,7503
6070,9989
6071,V4588
6072,30471
6073,59654
6074,41060
6075,20502
6076,81352
6077,07810
6078,0382
6079,4778
6080,V8552
6081,9220
6082,5205
6083,V7102
6084,135
6085,05609
6086,80711
6087,30441
6088,71122
6089,69551
6090,99670
6091,71683
6092,36854
6093,28866
6094,V532
6095,80345
6096,87263
6097,9170
6098,V197
6099,1990
6100,3523
6101,75889
6102,7353
6103,41511
6104,85141
6105,83918
6106,36044
6107,1828
6108,1175
6109,3841
6110,03810
6111,36020
6112,37500
6113,V4289
6114,30391
6115,1986
6116,71141
6117,38200
6118,3151
6119,1415
6120,20250
6121,1120
6122,8742
6123,2142
6124,36262
6125,37133
6126,1940
6127,52459
6128,9162
6129,4847
6130,36456
6131,7533
6132,5261
6133,20964
6134,2380
6135,V063
6136,71235
6137,05441
6138,37643
6139,20063
6140,99679
6141,V4369
6142,9010
6143,V440
6144,73393
6145,37312
6146,34671
6147,V5416
6148,5792
6149,74102
6150,6146
6151,29284
6152,38202
6153,1739
6154,990
6155,87344
6156,30561
6157,71682
6158,36974
6159,0300
6160,9092
6161,79399
6162,38921
6163,34610
6164,52579
6165,5765
6166,9119
6167,81407
6168,78499
6169,20041
6170,65101
6171,2231
6172,71846
6173,5963
6174,99584
6175,2592
6176,71835
6177,80124
6178,V1659
6179,5369
6180,30743
6181,38420
6182,V7211
6183,71157
6184,20802
6185,27709
6186,52405
6187,73742
6188,9100
6189,37152
6190,2911
6191,V6229
6192,3929
6193,9409
6194,9578
6195,4210
6196,37456
6197,81503
6198,V6519
6199,00802
6200,4808
6201,37411
6202,52524
6203,36583
6204,9349
6205,2163
6206,8248
6207,3508
6208,05811
6209,53321
6210,32719
6211,0761
6212,6019
6213,9999
6214,81011
6215,74869
6216,6212
6217,32713
6218,05329
6219,01013
6220,34442
6221,5711
6222,5360
6223,52430
6224,9621
6225,20034
6226,5279
6227,1562
6228,71139
6229,71238
6230,5756
6231,1840
6232,34460
6233,2279
6234,85400
6235,31213
6236,30285
6237,9579
6238,05371
6239,79507
6240,03841
6241,2230
6242,71948
6243,1984
6244,34682
6245,36237
6246,52110
6247,47834
6248,99772
6249,V790
6250,07798
6251,226
6252,29583
6253,81323
6254,9713
6255,6970
6256,4463
6257,V270
6258,8240
6259,71969
6260,31212
6261,8190
6262,30401
6263,88010
6264,5967
6265,2353
6266,325
6267,71135
6268,52130
6269,74190
6270,7402
6271,7429
6272,53110
6273,V1060
6274,38333
6275,5206
6276,1638
6277,7366
6278,80343
6279,3919
6280,8950
6281,7530
6282,1923
6283,3798
6284,2276
6285,7537
6286,00866
6287,9992
6288,73074
6289,41407
6290,7170
6291,1439
6292,V753
6293,9873
6294,80056
6295,9245
6296,3897
6297,9155
6298,71154
6299,80421
6300,1913
6301,71612
6302,6183
6303,1610
6304,1406
6305,32722
6306,1203
6307,3321
6308,31323
6309,5837
6310,30462
6311,71146
6312,6952
6313,V5302
6314,6089
6315,36281
6316,20891
6317,9140
6318,34691
6319,38843
6320,65680
6321,67432
6322,71189
6323,83411
6324,27783
6325,V0752
6326,2391
6327,33722
6328,9876
6329,27785
6330,30659
6331,52410
6332,3359
6333,28802
6334,V1021
6335,78340
6336,4102
6337,8940
6338,81310
6339,71288
6340,52540
6341,30924
6342,81102
6343,64832
6344,94891
6345,38425
6346,38845
6347,11594
6348,81419
6349,V015
6350,3918
6351,V8904
6352,631
6353,36111
6354,8974
6355,V096
6356,5187
6357,41051
6358,75531
6359,9644
6360,34431
6361,5401
6362,5286
6363,66131
6364,64840
6365,81401
6366,29542
6367,36504
6368,11519
6369,5278
6370,36563
6371,2784
6372,4958
6373,1108
6374,V8539
6375,8791
6376,9910
6377,3369
6378,73031
6379,1101
6380,87211
6381,73015
6382,71989
6383,9915
6384,44323
6385,99551
6386,5804
6387,7359
6388,36229
6389,2108
6390,38531
6391,85183
6392,1707
6393,71297
6394,1514
6395,3821
6396,41010
6397,36471
6398,34481
6399,83916
6400,37929
6401,29523
6402,9721
6403,6218
6404,6073
6405,9744
6406,79411
6407,83813
6408,8073
6409,20060
6410,00804
6411,0272
6412,9554
6413,V1351
6414,29980
6415,71186
6416,9550
6417,9178
6418,2759
6419,8251
6420,38913
6421,32372
6422,52661
6423,79510
6424,20492
6425,37221
6426,6010
6427,64720
6428,1215
6429,94440
6430,7932
6431,5690
6432,30273
6433,6204
6434,36481
6435,9502
6436,2309
6437,36405
6438,85106
6439,20226
6440,65981
6441,31532
6442,0010
6443,0548
6444,74740
6445,2115
6446,8260
6447,73810
6448,1809
6449,80173
6450,5982
6451,V5041
6452,8270
6453,60822
6454,29212
6455,30491
6456,81201
6457,5754
6458,34212
6459,88112
6460,1303
6461,59651
6462,52481
6463,75322
6464,9559
6465,81241
6466,32741
6467,71743
6468,5563
6469,6269
6470,9740
6471,79416
6472,32726
6473,9300
6474,64213
6475,05912
6476,V5412
6477,94424
6478,95890
6479,99881
6480,E9502
6481,36282
6482,3071
6483,V222
6484,8090
6485,8851
6486,37172
6487,9113
6488,3638
6489,3439
6490,38911
6491,2155
6492,41012
6493,07422
6494,78050
6495,7950
6496,52407
6497,36264
6498,2232
6499,9393
6500,79512
6501,V1059
6502,1454
6503,38014
6504,4290
6505,04186
6506,1918
6507,9642
6508,53170
6509,1659
6510,0218
6511,29524
6512,1713
6513,8794
6514,37730
6515,1560
6516,79502
6517,5992
6518,20600
6519,57141
6520,31500
6521,36253
6522,8739
6523,6206
6524,9693
6525,20903
6526,03281
6527,1225
6528,69515
6529,8246
6530,2897
6531,0849
6532,V036
6533,1178
6534,2894
6535,99594
6536,30590
6537,6248
6538,0330
6539,01624
6540,37200
6541,3158
6542,00844
6543,81100
6544,2302
6545,38871
6546,9593
6547,98983
6548,8604
6549,V5422
6550,V8909
6551,7595
6552,5173
6553,0070
6554,79579
6555,07059
6556,20203
6557,V173
6558,7385
6559,27782
6560,76073
6561,69018
6562,37924
6563,1915
6564,7965
6565,20205
6566,47402
6567,90189
6568,9238
6569,99813
6570,20511
6571,69552
6572,1489
6573,9730
6574,9733
6575,36181
6576,36261
6577,9166
6578,3155
6579,9802
6580,27787
6581,95892
6582,81350
6583,73018
6584,71114
6585,37112
6586,81414
6587,9640
6588,38523
6589,3689
6590,20123
6591,1981
6592,2247
6593,71224
6594,87372
6595,78440
6596,36847
6597,71182
6598,3520
6599,9681
6600,52419
6601,8361
6602,30752
6603,30284
6604,20024
6605,3879
6606,52422
6607,69281
6608,3698
6609,99700
6610,20520
6611,20082
6612,30723
6613,3817
6614,1598
6615,05379
6616,9891
6617,3431
6618,36969
6619,3554
6620,5822
6621,0598
6622,74761
6623,71179
6624,29515
6625,29521
6626,V5429
6627,36233
6628,6081
6629,80354
6630,52522
6631,V133
6632,52663
6633,87272
6634,87410
6635,20018
6636,73038
6637,33390
6638,52553
6639,52341
6640,38162
6641,1112
6642,5296
6643,1704
6644,9391
6645,7839
6646,20412
6647,6169
6648,5283
6649,V121
6650,94897
6651,56943
6652,5839
6653,37062
6654,04082
6655,44284
6656,27903
6657,37855
6658,V5417
6659,2348
6660,1971
6661,53130
6662,37311
6663,80190
6664,071
6665,88029
6666,99569
6667,9152
6668,6971
6669,5733
6670,92309
6671,9794
6672,6983
6673,30741
6674,0790
6675,60883
6676,61882
6677,75435
6678,7370
6679,7814
6680,8731
6681,5260
6682,5273
6683,81383
6684,20291
6685,80183
6686,69270
6687,3300
6688,80371
6689,06641
6690,2339
6691,1416
6692,5204
6693,42299
6694,37531
6695,V7212
6696,71800
6697,8670
6698,73344
6699,6163
6700,38081
6701,38912
6702,9745
6703,78342
6704,2562
6705,217
6706,36273
6707,71101
6708,81602
6709,2251
6710,9647
6711,69554
6712,51902
6713,9954
6714,34291
6715,80475
6716,7462
6717,8796
6718,20070
6719,1612
6720,0739
6721,06649
6722,6141
6723,V448
6724,9558
6725,00867
6726,7326
6727,69271
6728,37589
6729,82524
6730,V157
6731,2274
6732,81331
6733,V021
6734,38010
6735,74519
6736,75026
6737,37143
6738,71695
6739,83942
6740,82525
6741,83917
6742,V5427
6743,V6544
6744,33709
6745,38801
6746,E8843
6747,80601
6748,6191
6749,33399
6750,86120
6751,36270
6752,99529
6753,73399
6754,2220
6755,31401
6756,37481
6757,71137
6758,37289
6759,37156
6760,38802
6761,33721
6762,0049
6763,5249
6764,37230
6765,8074
6766,1703
6767,85225
6768,9127
6769,31231
6770,71140
6771,1027
6772,V6403
6773,64830
6774,57421
6775,00862
6776,20253
6777,V1081
6778,1179
6779,V720
6780,41082
6781,0659
6782,37886
6783,1458
6784,1466
6785,0500
6786,V1329
6787,8088
6788,8091
6789,38901
6790,36285
6791,55101
6792,38910
6793,87321
6794,74193
6795,7587
6796,20940
6797,449
6798,1714
6799,61651
6800,71104
6801,30113
6802,43883
6803,7420
6804,80716
6805,36189
6806,9784
6807,2191
6808,6940
6809,78099
6810,94330
6811,64950
6812,3333
6813,20680
6814,9402
6815,99561
6816,6018
6817,37925
6818,7960
6819,V488
6820,3609
6821,83901
6822,69558
6823,36472
6824,3813
6825,71808
6826,71616
6827,75241
6828,8751
6829,V109
6830,1917
6831,9673
6832,05881
6833,37254
6834,E8798
6835,E8788
6836,20621
6837,V630
6838,43831
6839,25512
6840,8674
6841,20800
6842,6281
6843,0848
6844,94875
6845,62132
6846,7833
6847,87322
6848,87331
6849,52132
6850,2549
6851,41072
6852,9641
6853,3062
6854,00843
6855,9331
6856,96569
6857,85309
6858,22381
6859,V8538
6860,8714
6861,1946
6862,28989
6863,71281
6864,36250
6865,V1542
6866,85401
6867,80454
6868,73729
6869,27911
6870,37926
6871,85200
6872,8760
6873,0774
6874,60820
6875,03643
6876,20681
6877,5762
6878,85105
6879,4441
6880,V0389
6881,82031
6882,73397
6883,V655
6884,13101
6885,7479
6886,5964
6887,64803
6888,6224
6889,74781
6890,1715
6891,71142
6892,83809
6893,38812
6894,05812
6895,30410
6896,6060
6897,71230
6898,7082
6899,37253
6900,94842
6901,20580
6902,31203
6903,99586
6904,V620
6905,9634
6906,9582
6907,73674
6908,470
6909,33521
6910,20581
6911,44421
6912,62579
6913,4211
6914,38532
6915,81320
6916,V1086
6917,37902
6918,56723
6919,87279
6920,9538
6921,98984
6922,75471
6923,73004
6924,6249
6925,6920
6926,87363
6927,81311
6928,V8801
6929,6953
6930,83652
6931,71622
6932,2734
6933,20892
6934,82380
6935,74600
6936,53231
6937,6021
6938,4785
6939,9556
6940,5691
6941,55100
6942,1160
6943,47412
6944,81313
6945,9808
6946,83512
6947,1263
6948,28261
6949,94454
6950,9955
6951,V1811
6952,81301
6953,2883
6954,5069
6955,20530
6956,9911
6957,V156
6958,1261
6959,317
6960,0391
6961,99981
6962,1910
6963,82340
6964,36851
6965,V447
6966,83949
6967,99652
6968,38512
6969,1898
6970,27905
6971,1510
6972,V601
6973,4374
6974,75310
6975,52453
6976,38535
6977,71845
6978,05671
6979,8790
6980,0545
6981,1414
6982,3368
6983,87262
6984,9921
6985,71187
6986,2548
6987,52114
6988,36972
6989,80365
6990,73632
6991,31202
6992,53160
6993,9924
6994,85201
6995,38002
6996,81250
6997,30411
6998,9726
6999,92320
7000,81390
7001,36511
7002,11282
7003,9180
7004,0785
7005,4109
7006,01602
7007,82301
7008,86510
7009,8245
7010,20040
7011,36720
7012,85252
7013,5969
7014,9177
7015,37851
7016,0787
7017,36054
7018,8704
7019,05910
7020,69272
7021,36266
7022,8719
7023,37953
7024,6222
7025,71617
7026,28983
7027,1908
7028,4742
7029,38110
7030,20233
7031,9122
7032,53251
7033,6984
7034,9248
7035,20011
7036,71881
7037,36276
7038,75558
7039,6235
7040,36372
7041,0599
7042,V2509
7043,6215
7044,71839
7045,09885
7046,9179
7047,44589
7048,9054
7049,V682
7050,53131
7051,23330
7052,20005
7053,20812
7054,36213
7055,2530
7056,52409
7057,83313
7058,9564
7059,80221
7060,9931
7061,64252
7062,30460
7063,E8889
7064,36921
7065,73083
7066,20287
7067,9495
7068,83302
7069,5274
7070,37486
7071,95891
7072,37881
7073,20017
7074,36063
7075,1398
7076,V112
7077,94233
7078,9057
7079,1480
7080,36202
7081,9129
7082,52131
7083,124
7084,9595
7085,71860
